value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method,hour,month,season,is_filled
23.02,24.171,2024-11-09 20:00:00+00:00,2024-11-09 20:30:00+00:00,,20.0,11.0,autumn,False
20.6,21.63,2024-11-09 20:30:00+00:00,2024-11-09 21:00:00+00:00,,20.0,11.0,autumn,False
23.0,24.15,2024-11-09 21:00:00+00:00,2024-11-09 21:30:00+00:00,,21.0,11.0,autumn,False
20.79,21.8295,2024-11-09 21:30:00+00:00,2024-11-09 22:00:00+00:00,,21.0,11.0,autumn,False
21.21,22.2705,2024-11-09 22:00:00+00:00,2024-11-09 22:30:00+00:00,,22.0,11.0,autumn,False
18.48,19.404,2024-11-09 22:30:00+00:00,2024-11-09 23:00:00+00:00,,22.0,11.0,autumn,False
18.82,19.761,2024-11-09 23:00:00+00:00,2024-11-09 23:30:00+00:00,,23.0,11.0,autumn,False
18.38,19.299,2024-11-09 23:30:00+00:00,2024-11-10 00:00:00+00:00,,23.0,11.0,autumn,False
17.83,18.7215,2024-11-10 00:00:00+00:00,2024-11-10 00:30:00+00:00,,0.0,11.0,autumn,False
19.42,20.391,2024-11-10 00:30:00+00:00,2024-11-10 01:00:00+00:00,,0.0,11.0,autumn,False
18.69,19.6245,2024-11-10 01:00:00+00:00,2024-11-10 01:30:00+00:00,,1.0,11.0,autumn,False
18.08,18.984,2024-11-10 01:30:00+00:00,2024-11-10 02:00:00+00:00,,1.0,11.0,autumn,False
18.06,18.963,2024-11-10 02:00:00+00:00,2024-11-10 02:30:00+00:00,,2.0,11.0,autumn,False
17.85,18.7425,2024-11-10 02:30:00+00:00,2024-11-10 03:00:00+00:00,,2.0,11.0,autumn,False
18.5,19.425,2024-11-10 03:00:00+00:00,2024-11-10 03:30:00+00:00,,3.0,11.0,autumn,False
18.06,18.963,2024-11-10 03:30:00+00:00,2024-11-10 04:00:00+00:00,,3.0,11.0,autumn,False
18.12,19.026,2024-11-10 04:00:00+00:00,2024-11-10 04:30:00+00:00,,4.0,11.0,autumn,False
17.85,18.7425,2024-11-10 04:30:00+00:00,2024-11-10 05:00:00+00:00,,4.0,11.0,autumn,False
18.27,19.1835,2024-11-10 05:00:00+00:00,2024-11-10 05:30:00+00:00,,5.0,11.0,autumn,False
17.85,18.7425,2024-11-10 05:30:00+00:00,2024-11-10 06:00:00+00:00,,5.0,11.0,autumn,False
18.71,19.6455,2024-11-10 06:00:00+00:00,2024-11-10 06:30:00+00:00,,6.0,11.0,autumn,False
18.27,19.1835,2024-11-10 06:30:00+00:00,2024-11-10 07:00:00+00:00,,6.0,11.0,autumn,False
18.64,19.572,2024-11-10 07:00:00+00:00,2024-11-10 07:30:00+00:00,,7.0,11.0,autumn,False
19.95,20.9475,2024-11-10 07:30:00+00:00,2024-11-10 08:00:00+00:00,,7.0,11.0,autumn,False
17.85,18.7425,2024-11-10 08:00:00+00:00,2024-11-10 08:30:00+00:00,,8.0,11.0,autumn,False
21.74,22.827,2024-11-10 08:30:00+00:00,2024-11-10 09:00:00+00:00,,8.0,11.0,autumn,False
18.82,19.761,2024-11-10 09:00:00+00:00,2024-11-10 09:30:00+00:00,,9.0,11.0,autumn,False
21.82,22.911,2024-11-10 09:30:00+00:00,2024-11-10 10:00:00+00:00,,9.0,11.0,autumn,False
19.11,20.0655,2024-11-10 10:00:00+00:00,2024-11-10 10:30:00+00:00,,10.0,11.0,autumn,False
20.01,21.0105,2024-11-10 10:30:00+00:00,2024-11-10 11:00:00+00:00,,10.0,11.0,autumn,False
20.37,21.3885,2024-11-10 11:00:00+00:00,2024-11-10 11:30:00+00:00,,11.0,11.0,autumn,False
21.27,22.3335,2024-11-10 11:30:00+00:00,2024-11-10 12:00:00+00:00,,11.0,11.0,autumn,False
21.63,22.7115,2024-11-10 12:00:00+00:00,2024-11-10 12:30:00+00:00,,12.0,11.0,autumn,False
22.8,23.94,2024-11-10 12:30:00+00:00,2024-11-10 13:00:00+00:00,,12.0,11.0,autumn,False
22.26,23.373,2024-11-10 13:00:00+00:00,2024-11-10 13:30:00+00:00,,13.0,11.0,autumn,False
21.06,22.113,2024-11-10 13:30:00+00:00,2024-11-10 14:00:00+00:00,,13.0,11.0,autumn,False
23.73,24.9165,2024-11-10 14:00:00+00:00,2024-11-10 14:30:00+00:00,,14.0,11.0,autumn,False
23.73,24.9165,2024-11-10 14:30:00+00:00,2024-11-10 15:00:00+00:00,,14.0,11.0,autumn,False
22.78,23.919,2024-11-10 15:00:00+00:00,2024-11-10 15:30:00+00:00,,15.0,11.0,autumn,False
24.15,25.3575,2024-11-10 15:30:00+00:00,2024-11-10 16:00:00+00:00,,15.0,11.0,autumn,False
36.86,38.703,2024-11-10 16:00:00+00:00,2024-11-10 16:30:00+00:00,,16.0,11.0,autumn,False
39.25,41.2125,2024-11-10 16:30:00+00:00,2024-11-10 17:00:00+00:00,,16.0,11.0,autumn,False
37.28,39.144,2024-11-10 17:00:00+00:00,2024-11-10 17:30:00+00:00,,17.0,11.0,autumn,False
37.61,39.4905,2024-11-10 17:30:00+00:00,2024-11-10 18:00:00+00:00,,17.0,11.0,autumn,False
38.3,40.215,2024-11-10 18:00:00+00:00,2024-11-10 18:30:00+00:00,,18.0,11.0,autumn,False
34.34,36.057,2024-11-10 18:30:00+00:00,2024-11-10 19:00:00+00:00,,18.0,11.0,autumn,False
23.18,24.339,2024-11-10 19:00:00+00:00,2024-11-10 19:30:00+00:00,,19.0,11.0,autumn,False
17.85,18.7425,2024-11-10 19:30:00+00:00,2024-11-10 20:00:00+00:00,,19.0,11.0,autumn,False
20.06,21.063,2024-11-10 20:00:00+00:00,2024-11-10 20:30:00+00:00,,20.0,11.0,autumn,False
17.85,18.7425,2024-11-10 20:30:00+00:00,2024-11-10 21:00:00+00:00,,20.0,11.0,autumn,False
19.95,20.9475,2024-11-10 21:00:00+00:00,2024-11-10 21:30:00+00:00,,21.0,11.0,autumn,False
19.7,20.685,2024-11-10 21:30:00+00:00,2024-11-10 22:00:00+00:00,,21.0,11.0,autumn,False
19.3,20.265,2024-11-10 22:00:00+00:00,2024-11-10 22:30:00+00:00,,22.0,11.0,autumn,False
18.04,18.942,2024-11-10 22:30:00+00:00,2024-11-10 23:00:00+00:00,,22.0,11.0,autumn,False
18.82,19.761,2024-11-10 23:00:00+00:00,2024-11-10 23:30:00+00:00,,23.0,11.0,autumn,False
17.86,18.753,2024-11-10 23:30:00+00:00,2024-11-11 00:00:00+00:00,,23.0,11.0,autumn,False
17.79,18.6795,2024-11-11 00:00:00+00:00,2024-11-11 00:30:00+00:00,,0.0,11.0,autumn,False
18.38,19.299,2024-11-11 00:30:00+00:00,2024-11-11 01:00:00+00:00,,0.0,11.0,autumn,False
17.67,18.5535,2024-11-11 01:00:00+00:00,2024-11-11 01:30:00+00:00,,1.0,11.0,autumn,False
15.75,16.5375,2024-11-11 01:30:00+00:00,2024-11-11 02:00:00+00:00,,1.0,11.0,autumn,False
15.75,16.5375,2024-11-11 02:00:00+00:00,2024-11-11 02:30:00+00:00,,2.0,11.0,autumn,False
15.75,16.5375,2024-11-11 02:30:00+00:00,2024-11-11 03:00:00+00:00,,2.0,11.0,autumn,False
16.26,17.073,2024-11-11 03:00:00+00:00,2024-11-11 03:30:00+00:00,,3.0,11.0,autumn,False
15.96,16.758,2024-11-11 03:30:00+00:00,2024-11-11 04:00:00+00:00,,3.0,11.0,autumn,False
16.81,17.6505,2024-11-11 04:00:00+00:00,2024-11-11 04:30:00+00:00,,4.0,11.0,autumn,False
16.44,17.262,2024-11-11 04:30:00+00:00,2024-11-11 05:00:00+00:00,,4.0,11.0,autumn,False
17.79,18.6795,2024-11-11 05:00:00+00:00,2024-11-11 05:30:00+00:00,,5.0,11.0,autumn,False
17.79,18.6795,2024-11-11 05:30:00+00:00,2024-11-11 06:00:00+00:00,,5.0,11.0,autumn,False
20.81,21.8505,2024-11-11 06:00:00+00:00,2024-11-11 06:30:00+00:00,,6.0,11.0,autumn,False
20.81,21.8505,2024-11-11 06:30:00+00:00,2024-11-11 07:00:00+00:00,,6.0,11.0,autumn,False
17.79,18.6795,2024-11-11 07:00:00+00:00,2024-11-11 07:30:00+00:00,,7.0,11.0,autumn,False
22.19,23.2995,2024-11-11 07:30:00+00:00,2024-11-11 08:00:00+00:00,,7.0,11.0,autumn,False
21.75,22.8375,2024-11-11 08:00:00+00:00,2024-11-11 08:30:00+00:00,,8.0,11.0,autumn,False
21.74,22.827,2024-11-11 08:30:00+00:00,2024-11-11 09:00:00+00:00,,8.0,11.0,autumn,False
22.2,23.31,2024-11-11 09:00:00+00:00,2024-11-11 09:30:00+00:00,,9.0,11.0,autumn,False
20.26,21.273,2024-11-11 09:30:00+00:00,2024-11-11 10:00:00+00:00,,9.0,11.0,autumn,False
19.95,20.9475,2024-11-11 10:00:00+00:00,2024-11-11 10:30:00+00:00,,10.0,11.0,autumn,False
18.71,19.6455,2024-11-11 10:30:00+00:00,2024-11-11 11:00:00+00:00,,10.0,11.0,autumn,False
20.58,21.609,2024-11-11 11:00:00+00:00,2024-11-11 11:30:00+00:00,,11.0,11.0,autumn,False
20.46,21.483,2024-11-11 11:30:00+00:00,2024-11-11 12:00:00+00:00,,11.0,11.0,autumn,False
20.58,21.609,2024-11-11 12:00:00+00:00,2024-11-11 12:30:00+00:00,,12.0,11.0,autumn,False
20.16,21.168,2024-11-11 12:30:00+00:00,2024-11-11 13:00:00+00:00,,12.0,11.0,autumn,False
21.84,22.932,2024-11-11 13:00:00+00:00,2024-11-11 13:30:00+00:00,,13.0,11.0,autumn,False
17.85,18.7425,2024-11-11 13:30:00+00:00,2024-11-11 14:00:00+00:00,,13.0,11.0,autumn,False
22.26,23.373,2024-11-11 14:00:00+00:00,2024-11-11 14:30:00+00:00,,14.0,11.0,autumn,False
21.9,22.995,2024-11-11 14:30:00+00:00,2024-11-11 15:00:00+00:00,,14.0,11.0,autumn,False
22.03,23.1315,2024-11-11 15:00:00+00:00,2024-11-11 15:30:00+00:00,,15.0,11.0,autumn,False
24.78,26.019,2024-11-11 15:30:00+00:00,2024-11-11 16:00:00+00:00,,15.0,11.0,autumn,False
34.21,35.9205,2024-11-11 16:00:00+00:00,2024-11-11 16:30:00+00:00,,16.0,11.0,autumn,False
40.14,42.147,2024-11-11 16:30:00+00:00,2024-11-11 17:00:00+00:00,,16.0,11.0,autumn,False
36.88,38.724,2024-11-11 17:00:00+00:00,2024-11-11 17:30:00+00:00,,17.0,11.0,autumn,False
37.99,39.8895,2024-11-11 17:30:00+00:00,2024-11-11 18:00:00+00:00,,17.0,11.0,autumn,False
39.14,41.097,2024-11-11 18:00:00+00:00,2024-11-11 18:30:00+00:00,,18.0,11.0,autumn,False
36.31,38.1255,2024-11-11 18:30:00+00:00,2024-11-11 19:00:00+00:00,,18.0,11.0,autumn,False
21.72,22.806,2024-11-11 19:00:00+00:00,2024-11-11 19:30:00+00:00,,19.0,11.0,autumn,False
17.79,18.6795,2024-11-11 19:30:00+00:00,2024-11-11 20:00:00+00:00,,19.0,11.0,autumn,False
20.4,21.42,2024-11-11 20:00:00+00:00,2024-11-11 20:30:00+00:00,,20.0,11.0,autumn,False
17.79,18.6795,2024-11-11 20:30:00+00:00,2024-11-11 21:00:00+00:00,,20.0,11.0,autumn,False
19.17,20.1285,2024-11-11 21:00:00+00:00,2024-11-11 21:30:00+00:00,,21.0,11.0,autumn,False
17.79,18.6795,2024-11-11 21:30:00+00:00,2024-11-11 22:00:00+00:00,,21.0,11.0,autumn,False
21.29,22.3545,2024-11-11 22:00:00+00:00,2024-11-11 22:30:00+00:00,,22.0,11.0,autumn,False
17.87,18.7635,2024-11-11 22:30:00+00:00,2024-11-11 23:00:00+00:00,,22.0,11.0,autumn,False
18.9,19.845,2024-11-11 23:00:00+00:00,2024-11-11 23:30:00+00:00,,23.0,11.0,autumn,False
18.33,19.2465,2024-11-11 23:30:00+00:00,2024-11-12 00:00:00+00:00,,23.0,11.0,autumn,False
16.8,17.64,2024-11-12 00:00:00+00:00,2024-11-12 00:30:00+00:00,,0.0,11.0,autumn,False
18.23,19.1415,2024-11-12 00:30:00+00:00,2024-11-12 01:00:00+00:00,,0.0,11.0,autumn,False
17.85,18.7425,2024-11-12 01:00:00+00:00,2024-11-12 01:30:00+00:00,,1.0,11.0,autumn,False
17.01,17.8605,2024-11-12 01:30:00+00:00,2024-11-12 02:00:00+00:00,,1.0,11.0,autumn,False
16.8,17.64,2024-11-12 02:00:00+00:00,2024-11-12 02:30:00+00:00,,2.0,11.0,autumn,False
17.64,18.522,2024-11-12 02:30:00+00:00,2024-11-12 03:00:00+00:00,,2.0,11.0,autumn,False
17.85,18.7425,2024-11-12 03:00:00+00:00,2024-11-12 03:30:00+00:00,,3.0,11.0,autumn,False
17.85,18.7425,2024-11-12 03:30:00+00:00,2024-11-12 04:00:00+00:00,,3.0,11.0,autumn,False
18.33,19.2465,2024-11-12 04:00:00+00:00,2024-11-12 04:30:00+00:00,,4.0,11.0,autumn,False
17.96,18.858,2024-11-12 04:30:00+00:00,2024-11-12 05:00:00+00:00,,4.0,11.0,autumn,False
17.85,18.7425,2024-11-12 05:00:00+00:00,2024-11-12 05:30:00+00:00,,5.0,11.0,autumn,False
17.85,18.7425,2024-11-12 05:30:00+00:00,2024-11-12 06:00:00+00:00,,5.0,11.0,autumn,False
19.95,20.9475,2024-11-12 06:00:00+00:00,2024-11-12 06:30:00+00:00,,6.0,11.0,autumn,False
19.95,20.9475,2024-11-12 06:30:00+00:00,2024-11-12 07:00:00+00:00,,6.0,11.0,autumn,False
20.63,21.6615,2024-11-12 07:00:00+00:00,2024-11-12 07:30:00+00:00,,7.0,11.0,autumn,False
23.52,24.696,2024-11-12 07:30:00+00:00,2024-11-12 08:00:00+00:00,,7.0,11.0,autumn,False
22.26,23.373,2024-11-12 08:00:00+00:00,2024-11-12 08:30:00+00:00,,8.0,11.0,autumn,False
21.91,23.0055,2024-11-12 08:30:00+00:00,2024-11-12 09:00:00+00:00,,8.0,11.0,autumn,False
24.28,25.494,2024-11-12 09:00:00+00:00,2024-11-12 09:30:00+00:00,,9.0,11.0,autumn,False
22.11,23.2155,2024-11-12 09:30:00+00:00,2024-11-12 10:00:00+00:00,,9.0,11.0,autumn,False
21.17,22.2285,2024-11-12 10:00:00+00:00,2024-11-12 10:30:00+00:00,,10.0,11.0,autumn,False
20.22,21.231,2024-11-12 10:30:00+00:00,2024-11-12 11:00:00+00:00,,10.0,11.0,autumn,False
19.32,20.286,2024-11-12 11:00:00+00:00,2024-11-12 11:30:00+00:00,,11.0,11.0,autumn,False
20.87,21.9135,2024-11-12 11:30:00+00:00,2024-11-12 12:00:00+00:00,,11.0,11.0,autumn,False
22.41,23.5305,2024-11-12 12:00:00+00:00,2024-11-12 12:30:00+00:00,,12.0,11.0,autumn,False
22.47,23.5935,2024-11-12 12:30:00+00:00,2024-11-12 13:00:00+00:00,,12.0,11.0,autumn,False
23.52,24.696,2024-11-12 13:00:00+00:00,2024-11-12 13:30:00+00:00,,13.0,11.0,autumn,False
23.88,25.074,2024-11-12 13:30:00+00:00,2024-11-12 14:00:00+00:00,,13.0,11.0,autumn,False
25.41,26.6805,2024-11-12 14:00:00+00:00,2024-11-12 14:30:00+00:00,,14.0,11.0,autumn,False
25.54,26.817,2024-11-12 14:30:00+00:00,2024-11-12 15:00:00+00:00,,14.0,11.0,autumn,False
26.36,27.678,2024-11-12 15:00:00+00:00,2024-11-12 15:30:00+00:00,,15.0,11.0,autumn,False
29.57,31.0485,2024-11-12 15:30:00+00:00,2024-11-12 16:00:00+00:00,,15.0,11.0,autumn,False
41.35,43.4175,2024-11-12 16:00:00+00:00,2024-11-12 16:30:00+00:00,,16.0,11.0,autumn,False
47.65,50.0325,2024-11-12 16:30:00+00:00,2024-11-12 17:00:00+00:00,,16.0,11.0,autumn,False
42.9,45.045,2024-11-12 17:00:00+00:00,2024-11-12 17:30:00+00:00,,17.0,11.0,autumn,False
48.63,51.0615,2024-11-12 17:30:00+00:00,2024-11-12 18:00:00+00:00,,17.0,11.0,autumn,False
44.62,46.851,2024-11-12 18:00:00+00:00,2024-11-12 18:30:00+00:00,,18.0,11.0,autumn,False
41.29,43.3545,2024-11-12 18:30:00+00:00,2024-11-12 19:00:00+00:00,,18.0,11.0,autumn,False
30.45,31.9725,2024-11-12 19:00:00+00:00,2024-11-12 19:30:00+00:00,,19.0,11.0,autumn,False
25.72,27.006,2024-11-12 19:30:00+00:00,2024-11-12 20:00:00+00:00,,19.0,11.0,autumn,False
25.2,26.46,2024-11-12 20:00:00+00:00,2024-11-12 20:30:00+00:00,,20.0,11.0,autumn,False
20.9,21.945,2024-11-12 20:30:00+00:00,2024-11-12 21:00:00+00:00,,20.0,11.0,autumn,False
22.68,23.814,2024-11-12 21:00:00+00:00,2024-11-12 21:30:00+00:00,,21.0,11.0,autumn,False
18.33,19.2465,2024-11-12 21:30:00+00:00,2024-11-12 22:00:00+00:00,,21.0,11.0,autumn,False
19.74,20.727,2024-11-12 22:00:00+00:00,2024-11-12 22:30:00+00:00,,22.0,11.0,autumn,False
18.33,19.2465,2024-11-12 22:30:00+00:00,2024-11-12 23:00:00+00:00,,22.0,11.0,autumn,False
18.48,19.404,2024-11-12 23:00:00+00:00,2024-11-12 23:30:00+00:00,,23.0,11.0,autumn,False
18.48,19.404,2024-11-12 23:30:00+00:00,2024-11-13 00:00:00+00:00,,23.0,11.0,autumn,False
17.26,18.123,2024-11-13 00:00:00+00:00,2024-11-13 00:30:00+00:00,,0.0,11.0,autumn,False
18.69,19.6245,2024-11-13 00:30:00+00:00,2024-11-13 01:00:00+00:00,,0.0,11.0,autumn,False
19.11,20.0655,2024-11-13 01:00:00+00:00,2024-11-13 01:30:00+00:00,,1.0,11.0,autumn,False
17.85,18.7425,2024-11-13 01:30:00+00:00,2024-11-13 02:00:00+00:00,,1.0,11.0,autumn,False
18.06,18.963,2024-11-13 02:00:00+00:00,2024-11-13 02:30:00+00:00,,2.0,11.0,autumn,False
17.74,18.627,2024-11-13 02:30:00+00:00,2024-11-13 03:00:00+00:00,,2.0,11.0,autumn,False
19.11,20.0655,2024-11-13 03:00:00+00:00,2024-11-13 03:30:00+00:00,,3.0,11.0,autumn,False
18.27,19.1835,2024-11-13 03:30:00+00:00,2024-11-13 04:00:00+00:00,,3.0,11.0,autumn,False
18.69,19.6245,2024-11-13 04:00:00+00:00,2024-11-13 04:30:00+00:00,,4.0,11.0,autumn,False
18.69,19.6245,2024-11-13 04:30:00+00:00,2024-11-13 05:00:00+00:00,,4.0,11.0,autumn,False
20.2,21.21,2024-11-13 05:00:00+00:00,2024-11-13 05:30:00+00:00,,5.0,11.0,autumn,False
18.9,19.845,2024-11-13 05:30:00+00:00,2024-11-13 06:00:00+00:00,,5.0,11.0,autumn,False
23.11,24.2655,2024-11-13 06:00:00+00:00,2024-11-13 06:30:00+00:00,,6.0,11.0,autumn,False
26.21,27.5205,2024-11-13 06:30:00+00:00,2024-11-13 07:00:00+00:00,,6.0,11.0,autumn,False
24.51,25.7355,2024-11-13 07:00:00+00:00,2024-11-13 07:30:00+00:00,,7.0,11.0,autumn,False
27.3,28.665,2024-11-13 07:30:00+00:00,2024-11-13 08:00:00+00:00,,7.0,11.0,autumn,False
27.72,29.106,2024-11-13 08:00:00+00:00,2024-11-13 08:30:00+00:00,,8.0,11.0,autumn,False
26.01,27.3105,2024-11-13 08:30:00+00:00,2024-11-13 09:00:00+00:00,,8.0,11.0,autumn,False
28.14,29.547,2024-11-13 09:00:00+00:00,2024-11-13 09:30:00+00:00,,9.0,11.0,autumn,False
27.39,28.7595,2024-11-13 09:30:00+00:00,2024-11-13 10:00:00+00:00,,9.0,11.0,autumn,False
27.3,28.665,2024-11-13 10:00:00+00:00,2024-11-13 10:30:00+00:00,,10.0,11.0,autumn,False
24.78,26.019,2024-11-13 10:30:00+00:00,2024-11-13 11:00:00+00:00,,10.0,11.0,autumn,False
24.53,25.7565,2024-11-13 11:00:00+00:00,2024-11-13 11:30:00+00:00,,11.0,11.0,autumn,False
26.93,28.2765,2024-11-13 11:30:00+00:00,2024-11-13 12:00:00+00:00,,11.0,11.0,autumn,False
24.19,25.3995,2024-11-13 12:00:00+00:00,2024-11-13 12:30:00+00:00,,12.0,11.0,autumn,False
24.86,26.103,2024-11-13 12:30:00+00:00,2024-11-13 13:00:00+00:00,,12.0,11.0,autumn,False
23.2,24.36,2024-11-13 13:00:00+00:00,2024-11-13 13:30:00+00:00,,13.0,11.0,autumn,False
25.87,27.1635,2024-11-13 13:30:00+00:00,2024-11-13 14:00:00+00:00,,13.0,11.0,autumn,False
25.63,26.9115,2024-11-13 14:00:00+00:00,2024-11-13 14:30:00+00:00,,14.0,11.0,autumn,False
27.3,28.665,2024-11-13 14:30:00+00:00,2024-11-13 15:00:00+00:00,,14.0,11.0,autumn,False
25.33,26.5965,2024-11-13 15:00:00+00:00,2024-11-13 15:30:00+00:00,,15.0,11.0,autumn,False
28.98,30.429,2024-11-13 15:30:00+00:00,2024-11-13 16:00:00+00:00,,15.0,11.0,autumn,False
38.66,40.593,2024-11-13 16:00:00+00:00,2024-11-13 16:30:00+00:00,,16.0,11.0,autumn,False
45.76,48.048,2024-11-13 16:30:00+00:00,2024-11-13 17:00:00+00:00,,16.0,11.0,autumn,False
41.01,43.0605,2024-11-13 17:00:00+00:00,2024-11-13 17:30:00+00:00,,17.0,11.0,autumn,False
41.22,43.281,2024-11-13 17:30:00+00:00,2024-11-13 18:00:00+00:00,,17.0,11.0,autumn,False
44.75,46.9875,2024-11-13 18:00:00+00:00,2024-11-13 18:30:00+00:00,,18.0,11.0,autumn,False
41.27,43.3335,2024-11-13 18:30:00+00:00,2024-11-13 19:00:00+00:00,,18.0,11.0,autumn,False
25.2,26.46,2024-11-13 19:00:00+00:00,2024-11-13 19:30:00+00:00,,19.0,11.0,autumn,False
22.68,23.814,2024-11-13 19:30:00+00:00,2024-11-13 20:00:00+00:00,,19.0,11.0,autumn,False
21.9,22.995,2024-11-13 20:00:00+00:00,2024-11-13 20:30:00+00:00,,20.0,11.0,autumn,False
19.74,20.727,2024-11-13 20:30:00+00:00,2024-11-13 21:00:00+00:00,,20.0,11.0,autumn,False
21.84,22.932,2024-11-13 21:00:00+00:00,2024-11-13 21:30:00+00:00,,21.0,11.0,autumn,False
19.62,20.601,2024-11-13 21:30:00+00:00,2024-11-13 22:00:00+00:00,,21.0,11.0,autumn,False
19.62,20.601,2024-11-13 22:00:00+00:00,2024-11-13 22:30:00+00:00,,22.0,11.0,autumn,False
17.22,18.081,2024-11-13 22:30:00+00:00,2024-11-13 23:00:00+00:00,,22.0,11.0,autumn,False
18.56,19.488,2024-11-13 23:00:00+00:00,2024-11-13 23:30:00+00:00,,23.0,11.0,autumn,False
19.32,20.286,2024-11-13 23:30:00+00:00,2024-11-14 00:00:00+00:00,,23.0,11.0,autumn,False
17.22,18.081,2024-11-14 00:00:00+00:00,2024-11-14 00:30:00+00:00,,0.0,11.0,autumn,False
19.07,20.0235,2024-11-14 00:30:00+00:00,2024-11-14 01:00:00+00:00,,0.0,11.0,autumn,False
17.85,18.7425,2024-11-14 01:00:00+00:00,2024-11-14 01:30:00+00:00,,1.0,11.0,autumn,False
17.29,18.1545,2024-11-14 01:30:00+00:00,2024-11-14 02:00:00+00:00,,1.0,11.0,autumn,False
17.85,18.7425,2024-11-14 02:00:00+00:00,2024-11-14 02:30:00+00:00,,2.0,11.0,autumn,False
17.85,18.7425,2024-11-14 02:30:00+00:00,2024-11-14 03:00:00+00:00,,2.0,11.0,autumn,False
18.04,18.942,2024-11-14 03:00:00+00:00,2024-11-14 03:30:00+00:00,,3.0,11.0,autumn,False
17.66,18.543,2024-11-14 03:30:00+00:00,2024-11-14 04:00:00+00:00,,3.0,11.0,autumn,False
18.06,18.963,2024-11-14 04:00:00+00:00,2024-11-14 04:30:00+00:00,,4.0,11.0,autumn,False
17.64,18.522,2024-11-14 04:30:00+00:00,2024-11-14 05:00:00+00:00,,4.0,11.0,autumn,False
19.51,20.4855,2024-11-14 05:00:00+00:00,2024-11-14 05:30:00+00:00,,5.0,11.0,autumn,False
17.85,18.7425,2024-11-14 05:30:00+00:00,2024-11-14 06:00:00+00:00,,5.0,11.0,autumn,False
21.0,22.05,2024-11-14 06:00:00+00:00,2024-11-14 06:30:00+00:00,,6.0,11.0,autumn,False
20.16,21.168,2024-11-14 06:30:00+00:00,2024-11-14 07:00:00+00:00,,6.0,11.0,autumn,False
20.9,21.945,2024-11-14 07:00:00+00:00,2024-11-14 07:30:00+00:00,,7.0,11.0,autumn,False
24.04,25.242,2024-11-14 07:30:00+00:00,2024-11-14 08:00:00+00:00,,7.0,11.0,autumn,False
22.85,23.9925,2024-11-14 08:00:00+00:00,2024-11-14 08:30:00+00:00,,8.0,11.0,autumn,False
23.0,24.15,2024-11-14 08:30:00+00:00,2024-11-14 09:00:00+00:00,,8.0,11.0,autumn,False
22.2,23.31,2024-11-14 09:00:00+00:00,2024-11-14 09:30:00+00:00,,9.0,11.0,autumn,False
22.44,23.562,2024-11-14 09:30:00+00:00,2024-11-14 10:00:00+00:00,,9.0,11.0,autumn,False
23.0,24.15,2024-11-14 10:00:00+00:00,2024-11-14 10:30:00+00:00,,10.0,11.0,autumn,False
22.95,24.0975,2024-11-14 10:30:00+00:00,2024-11-14 11:00:00+00:00,,10.0,11.0,autumn,False
22.05,23.1525,2024-11-14 11:00:00+00:00,2024-11-14 11:30:00+00:00,,11.0,11.0,autumn,False
23.1,24.255,2024-11-14 11:30:00+00:00,2024-11-14 12:00:00+00:00,,11.0,11.0,autumn,False
22.51,23.6355,2024-11-14 12:00:00+00:00,2024-11-14 12:30:00+00:00,,12.0,11.0,autumn,False
22.32,23.436,2024-11-14 12:30:00+00:00,2024-11-14 13:00:00+00:00,,12.0,11.0,autumn,False
23.9,25.095,2024-11-14 13:00:00+00:00,2024-11-14 13:30:00+00:00,,13.0,11.0,autumn,False
22.89,24.0345,2024-11-14 13:30:00+00:00,2024-11-14 14:00:00+00:00,,13.0,11.0,autumn,False
25.2,26.46,2024-11-14 14:00:00+00:00,2024-11-14 14:30:00+00:00,,14.0,11.0,autumn,False
25.1,26.355,2024-11-14 14:30:00+00:00,2024-11-14 15:00:00+00:00,,14.0,11.0,autumn,False
25.2,26.46,2024-11-14 15:00:00+00:00,2024-11-14 15:30:00+00:00,,15.0,11.0,autumn,False
26.67,28.0035,2024-11-14 15:30:00+00:00,2024-11-14 16:00:00+00:00,,15.0,11.0,autumn,False
36.1,37.905,2024-11-14 16:00:00+00:00,2024-11-14 16:30:00+00:00,,16.0,11.0,autumn,False
42.61,44.7405,2024-11-14 16:30:00+00:00,2024-11-14 17:00:00+00:00,,16.0,11.0,autumn,False
37.76,39.648,2024-11-14 17:00:00+00:00,2024-11-14 17:30:00+00:00,,17.0,11.0,autumn,False
39.46,41.433,2024-11-14 17:30:00+00:00,2024-11-14 18:00:00+00:00,,17.0,11.0,autumn,False
39.46,41.433,2024-11-14 18:00:00+00:00,2024-11-14 18:30:00+00:00,,18.0,11.0,autumn,False
36.94,38.787,2024-11-14 18:30:00+00:00,2024-11-14 19:00:00+00:00,,18.0,11.0,autumn,False
24.53,25.7565,2024-11-14 19:00:00+00:00,2024-11-14 19:30:00+00:00,,19.0,11.0,autumn,False
22.68,23.814,2024-11-14 19:30:00+00:00,2024-11-14 20:00:00+00:00,,19.0,11.0,autumn,False
23.67,24.8535,2024-11-14 20:00:00+00:00,2024-11-14 20:30:00+00:00,,20.0,11.0,autumn,False
21.49,22.5645,2024-11-14 20:30:00+00:00,2024-11-14 21:00:00+00:00,,20.0,11.0,autumn,False
