company_name,fu_id,zone,product,start_time_local,end_time_local,availability_mw_req,utilisation_mw_req,availability_price,utilisation_price,availability_mwh_req,utilisation_mwh_req,technology,dispatch_type,hours_requested,dispatch_method,start_time_utc,end_time_utc,time_utc
Axle Energy Limited,worthing-grid-a-da-battery-portfolio,Worthing Grid A,Day Ahead,2024-12-01T17:00:00+00:00,2024-12-01T19:00:00+00:00,0.0,0.08,0.0,740.0,0.0,0.16,Battery,demand_turn_down,2.0,epex,2024-12-01 17:00:00+00:00,2024-12-01 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2024-12-01T17:00:00+00:00,2024-12-01T19:00:00+00:00,0.0,0.29,0.0,740.0,0.0,0.58,EV Charger DSR,demand_turn_down,2.0,epex,2024-12-01 17:00:00+00:00,2024-12-01 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-WORT-DA-9FBE,Worthing Grid A,Day Ahead,2024-12-01T17:00:00+00:00,2024-12-01T19:00:00+00:00,0.0,0.05,0.0,742.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-12-01 17:00:00+00:00,2024-12-01 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,bramford-diss-thetford-da-ev-portfolio,Bramford Diss Thetford,Day Ahead,2024-11-30T17:00:00+00:00,2024-11-30T19:00:00+00:00,0.0,0.16,0.0,178.0,0.0,0.32,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-30 17:00:00+00:00,2024-11-30 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-CANV-DA-ADDB,Canvey,Day Ahead,2024-11-30T17:00:00+00:00,2024-11-30T19:00:00+00:00,0.0,0.02,0.0,600.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-30 17:00:00+00:00,2024-11-30 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2024-11-30T17:00:00+00:00,2024-11-30T19:00:00+00:00,0.0,0.13,0.0,598.0,0.0,0.26,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-30 17:00:00+00:00,2024-11-30 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day Ahead,2024-11-30T17:00:00+00:00,2024-11-30T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-30 17:00:00+00:00,2024-11-30 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-11-29T17:00:00+00:00,2024-11-29T19:00:00+00:00,0.0,0.04,0.0,238.0,0.0,0.08,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-29 17:00:00+00:00,2024-11-29 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-UPLA-DA-20ED,Uplands Park,Day Ahead,2024-11-29T17:00:00+00:00,2024-11-29T19:00:00+00:00,0.0,0.03,0.0,240.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-29 17:00:00+00:00,2024-11-29 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-WORT-DA-9FBE,Worthing Grid A,Day Ahead,2024-11-28T17:00:00+00:00,2024-11-28T19:00:00+00:00,0.0,0.05,0.0,742.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-28 17:00:00+00:00,2024-11-28 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2024-11-28T17:00:00+00:00,2024-11-28T19:00:00+00:00,0.0,0.29,0.0,740.0,0.0,0.58,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-28 17:00:00+00:00,2024-11-28 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2024-11-27T17:00:00+00:00,2024-11-27T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-27 17:00:00+00:00,2024-11-27 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-11-27T17:00:00+00:00,2024-11-27T19:00:00+00:00,0.0,0.21,0.0,598.0,0.0,0.42,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-27 17:00:00+00:00,2024-11-27 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-11-26T17:00:00+00:00,2024-11-26T19:00:00+00:00,0.0,0.04,0.0,238.0,0.0,0.08,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-26 17:00:00+00:00,2024-11-26 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day Ahead,2024-11-26T17:00:00+00:00,2024-11-26T19:00:00+00:00,0.0,0.04,0.0,598.0,0.0,0.08,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-26 17:00:00+00:00,2024-11-26 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2024-11-25T17:00:00+00:00,2024-11-25T19:00:00+00:00,0.0,0.32,0.0,238.0,0.0,0.64,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-25 17:00:00+00:00,2024-11-25 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,bramford-diss-thetford-da-ev-portfolio,Bramford Diss Thetford,Day Ahead,2024-11-23T17:00:00+00:00,2024-11-23T19:00:00+00:00,0.0,0.16,0.0,178.0,0.0,0.32,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-23 17:00:00+00:00,2024-11-23 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2024-11-23T17:00:00+00:00,2024-11-23T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-23 17:00:00+00:00,2024-11-23 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2024-11-22T17:00:00+00:00,2024-11-22T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-22 17:00:00+00:00,2024-11-22 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-11-22T17:00:00+00:00,2024-11-22T19:00:00+00:00,0.0,0.04,0.0,238.0,0.0,0.08,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-22 17:00:00+00:00,2024-11-22 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-BROC-DA-E944,Brockenhurst Mill Hill Total,Day Ahead,2024-11-21T17:00:00+00:00,2024-11-21T19:00:00+00:00,0.0,0.03,0.0,360.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-21 17:00:00+00:00,2024-11-21 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2024-11-21T17:00:00+00:00,2024-11-21T19:00:00+00:00,0.0,0.3,0.0,740.0,0.0,0.6,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-21 17:00:00+00:00,2024-11-21 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-WORT-DA-9FBE,Worthing Grid A,Day Ahead,2024-11-21T17:00:00+00:00,2024-11-21T19:00:00+00:00,0.0,0.05,0.0,742.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-21 17:00:00+00:00,2024-11-21 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day Ahead,2024-11-19T17:00:00+00:00,2024-11-19T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-19 17:00:00+00:00,2024-11-19 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day Ahead,2024-11-17T17:00:00+00:00,2024-11-17T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-17 17:00:00+00:00,2024-11-17 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2024-11-17T17:00:00+00:00,2024-11-17T19:00:00+00:00,0.0,0.3,0.0,740.0,0.0,0.6,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-17 17:00:00+00:00,2024-11-17 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-battery-portfolio,Worthing Grid A,Day Ahead,2024-11-17T17:00:00+00:00,2024-11-17T19:00:00+00:00,0.0,0.04,0.0,740.0,0.0,0.08,Battery,demand_turn_down,2.0,epex,2024-11-17 17:00:00+00:00,2024-11-17 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2024-11-16T17:00:00+00:00,2024-11-16T19:00:00+00:00,0.0,0.13,0.0,598.0,0.0,0.26,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-16 17:00:00+00:00,2024-11-16 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day Ahead,2024-11-14T17:00:00+00:00,2024-11-14T19:00:00+00:00,0.0,0.07,0.0,178.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-14 17:00:00+00:00,2024-11-14 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2024-11-13T17:00:00+00:00,2024-11-13T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-13 17:00:00+00:00,2024-11-13 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day Ahead,2024-11-13T17:00:00+00:00,2024-11-13T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-13 17:00:00+00:00,2024-11-13 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day Ahead,2024-11-13T17:00:00+00:00,2024-11-13T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-13 17:00:00+00:00,2024-11-13 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,sundon-little-barford-da-ev-portfolio,Sundon Little Barford,Day Ahead,2024-11-13T17:00:00+00:00,2024-11-13T19:00:00+00:00,0.0,0.3,0.0,358.0,0.0,0.6,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-13 17:00:00+00:00,2024-11-13 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2024-11-08T17:00:00+00:00,2024-11-08T19:00:00+00:00,0.0,0.32,0.0,238.0,0.0,0.64,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-08 17:00:00+00:00,2024-11-08 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day Ahead,2024-11-07T17:00:00+00:00,2024-11-07T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-07 17:00:00+00:00,2024-11-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2024-11-06T17:00:00+00:00,2024-11-06T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-11-06 17:00:00+00:00,2024-11-06 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.01,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.03,0.0,600.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.17,0.0,180.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.58,0.0,240.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.09,0.0,240.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.46,0.0,600.0,0.0,0.92,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day Ahead,2024-10-14T17:00:00+01:00,2024-10-14T19:00:00+01:00,0.0,0.09,0.0,600.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-14 16:00:00+00:00,2024-10-14 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.06,0.0,600.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.17,0.0,180.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.06,0.0,600.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,sundon-little-barford-da-ev-portfolio,Sundon Little Barford,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.58,0.0,360.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.46,0.0,600.0,0.0,0.92,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.01,0.0,742.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day Ahead,2024-10-12T12:00:00+01:00,2024-10-12T14:00:00+01:00,0.0,0.09,0.0,600.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-12 11:00:00+00:00,2024-10-12 13:00:00+00:00,11:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2024-10-08T17:00:00+01:00,2024-10-08T19:00:00+01:00,0.0,0.01,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-08 16:00:00+00:00,2024-10-08 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2024-10-08T17:00:00+01:00,2024-10-08T19:00:00+01:00,0.0,0.06,0.0,600.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-08 16:00:00+00:00,2024-10-08 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2024-10-08T17:00:00+01:00,2024-10-08T19:00:00+01:00,0.0,0.24,0.0,600.0,0.0,0.48,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-08 16:00:00+00:00,2024-10-08 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day Ahead,2024-10-08T17:00:00+01:00,2024-10-08T19:00:00+01:00,0.0,0.03,0.0,600.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-08 16:00:00+00:00,2024-10-08 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day Ahead,2024-10-08T17:00:00+01:00,2024-10-08T19:00:00+01:00,0.0,0.09,0.0,600.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-08 16:00:00+00:00,2024-10-08 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.24,0.0,600.0,0.0,0.48,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.17,0.0,180.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.05,0.0,600.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,sundon-little-barford-da-ev-portfolio,Sundon Little Barford,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.58,0.0,360.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.58,0.0,240.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.09,0.0,240.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-battery-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.46,0.0,600.0,0.0,0.92,Battery,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2024-10-04T16:00:00+01:00,2024-10-04T18:00:00+01:00,0.0,0.56,0.0,742.0,0.0,1.12,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.01,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.16,0.0,600.0,0.0,0.32,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.06,0.0,600.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.24,0.0,600.0,0.0,0.48,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.03,0.0,600.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.05,0.0,600.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,sundon-little-barford-da-ev-portfolio,Sundon Little Barford,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.58,0.0,360.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.58,0.0,240.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.09,0.0,240.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-battery-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.03,0.0,600.0,0.0,0.06,Battery,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-03T17:00:00+01:00,2024-10-03T19:00:00+01:00,0.0,0.46,0.0,600.0,0.0,0.92,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2024-10-02T17:00:00+01:00,2024-10-02T19:00:00+01:00,0.0,0.05,0.0,600.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-02 16:00:00+00:00,2024-10-02 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day Ahead,2024-10-02T17:00:00+01:00,2024-10-02T19:00:00+01:00,0.0,0.06,0.0,600.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-02 16:00:00+00:00,2024-10-02 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2024-10-02T17:00:00+01:00,2024-10-02T19:00:00+01:00,0.0,0.58,0.0,240.0,0.0,1.16,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-02 16:00:00+00:00,2024-10-02 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2024-10-02T17:00:00+01:00,2024-10-02T19:00:00+01:00,0.0,0.09,0.0,240.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-02 16:00:00+00:00,2024-10-02 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2024-10-01T16:00:00+01:00,2024-10-01T18:00:00+01:00,0.0,0.05,0.0,600.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-01 15:00:00+00:00,2024-10-01 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-battery-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-01T16:00:00+01:00,2024-10-01T18:00:00+01:00,0.0,0.03,0.0,600.0,0.0,0.06,Battery,demand_turn_down,2.0,epex,2024-10-01 15:00:00+00:00,2024-10-01 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2024-10-01T16:00:00+01:00,2024-10-01T18:00:00+01:00,0.0,0.46,0.0,600.0,0.0,0.92,EV Charger DSR,demand_turn_down,2.0,epex,2024-10-01 15:00:00+00:00,2024-10-01 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2024-09-26T16:00:00+01:00,2024-09-26T18:00:00+01:00,0.0,0.01,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2024-09-26 15:00:00+00:00,2024-09-26 17:00:00+00:00,15:00:00+00:00
